current_epoch	train_acc	train_loss	epoch_train_time
1.0000	0.0900	2.3100	0.0580
2.0000	0.2400	2.2719	0.0580
3.0000	0.1800	2.2686	0.0580
4.0000	0.3500	2.2567	0.0570
5.0000	0.3700	2.2379	0.0580
6.0000	0.4100	2.2305	0.0570
7.0000	0.4700	2.2006	0.0580
8.0000	0.4400	2.1863	0.0580
9.0000	0.4400	2.1954	0.0580
10.0000	0.5300	2.1391	0.0560
11.0000	0.6600	2.1125	0.0590
12.0000	0.6000	2.0775	0.0590
13.0000	0.5600	2.0571	0.0570
14.0000	0.5600	2.0604	0.0590
15.0000	0.5300	2.0499	0.0580
16.0000	0.5600	2.0308	0.0610
17.0000	0.7300	1.9824	0.0580
18.0000	0.6600	1.9700	0.0580
19.0000	0.6300	1.9530	0.0570
20.0000	0.6300	1.9121	0.0590
21.0000	0.6800	1.8774	0.0600
22.0000	0.6600	1.8706	0.0570
23.0000	0.6200	1.8713	0.0580
24.0000	0.6400	1.8365	0.0590
25.0000	0.7600	1.7565	0.0590
26.0000	0.6600	1.7745	0.0590
27.0000	0.6400	1.7309	0.0590
28.0000	0.7500	1.6895	0.0570
29.0000	0.7900	1.6170	0.0590
30.0000	0.7400	1.5992	0.0580
31.0000	0.7200	1.5892	0.0600
32.0000	0.7000	1.5647	0.0600
33.0000	0.7400	1.5233	0.0590
34.0000	0.7700	1.4091	0.0580
35.0000	0.7700	1.4149	0.0580
36.0000	0.7700	1.3627	0.0580
37.0000	0.7500	1.4014	0.0580
38.0000	0.7600	1.3190	0.0570
39.0000	0.7100	1.3468	0.0590
40.0000	0.7600	1.3546	0.0590
41.0000	0.7400	1.2579	0.0580
42.0000	0.7400	1.2450	0.0590
43.0000	0.7600	1.2321	0.0590
44.0000	0.8100	1.1365	0.0580
45.0000	0.7500	1.1555	0.0590
46.0000	0.8000	1.1101	0.0580
47.0000	0.8100	1.0656	0.0580
48.0000	0.7500	1.0738	0.0570
49.0000	0.8100	1.0461	0.0580
0.0000	0.0800	2.3105	0.0500
1.0000	0.1300	2.2949	0.0560
2.0000	0.1600	2.2677	0.0570
3.0000	0.1700	2.2717	0.0590
4.0000	0.3200	2.2393	0.0580
5.0000	0.3600	2.2254	0.0580
6.0000	0.4500	2.1989	0.0570
7.0000	0.3400	2.2073	0.0600
8.0000	0.4600	2.1791	0.0570
9.0000	0.4300	2.1801	0.0580
10.0000	0.5600	2.1344	0.0580
11.0000	0.6200	2.1035	0.0590
12.0000	0.6600	2.0565	0.0600
13.0000	0.6000	2.0129	0.0590
14.0000	0.4900	2.0522	0.0600
15.0000	0.5200	2.0495	0.0590
16.0000	0.5900	2.0290	0.0580
17.0000	0.5900	1.9907	0.0590
18.0000	0.6300	1.9698	0.0600
19.0000	0.6100	1.9563	0.0590
20.0000	0.6300	1.9198	0.0610
21.0000	0.6400	1.8881	0.0610
22.0000	0.6800	1.8759	0.0590
23.0000	0.6500	1.8807	0.0610
24.0000	0.6600	1.8376	0.0600
25.0000	0.7600	1.7502	0.0570
26.0000	0.6400	1.7826	0.0580
27.0000	0.6100	1.7612	0.0590
28.0000	0.7400	1.6704	0.0570
29.0000	0.7900	1.6377	0.0600
30.0000	0.7400	1.6147	0.0580
31.0000	0.7600	1.6150	0.0590
32.0000	0.6600	1.5633	0.0570
33.0000	0.7700	1.5255	0.0590
34.0000	0.7600	1.4536	0.0580
35.0000	0.7900	1.4388	0.0590
36.0000	0.8000	1.3858	0.0600
37.0000	0.7600	1.4110	0.0580
38.0000	0.7600	1.3390	0.0600
39.0000	0.7400	1.3703	0.0590
40.0000	0.7800	1.3598	0.0570
41.0000	0.7300	1.2999	0.0580
42.0000	0.7200	1.2719	0.0570
43.0000	0.7600	1.2353	0.0570
44.0000	0.7900	1.1298	0.0590
45.0000	0.7300	1.1673	0.0590
46.0000	0.8300	1.0983	0.0610
47.0000	0.8000	1.0783	0.0600
48.0000	0.7500	1.0814	0.0590
49.0000	0.8200	1.0488	0.0580
0.0000	0.2210	2.2326	0.0751
1.0000	0.5950	2.0225	0.0791
2.0000	0.6720	1.7472	0.0791
3.0000	0.7300	1.4203	0.0751
4.0000	0.7500	1.1824	0.0801
5.0000	0.7800	0.9812	0.0781
6.0000	0.8230	0.8385	0.0771
7.0000	0.8080	0.7650	0.0781
8.0000	0.8140	0.7032	0.0781
9.0000	0.8610	0.6209	0.0781
10.0000	0.8490	0.5789	0.0851
11.0000	0.8540	0.5462	0.0801
12.0000	0.8480	0.5504	0.0751
13.0000	0.8740	0.4794	0.0781
14.0000	0.8720	0.5297	0.0811
15.0000	0.8750	0.4719	0.0771
16.0000	0.8550	0.5048	0.0791
17.0000	0.8750	0.4821	0.0781
18.0000	0.8600	0.5025	0.0781
19.0000	0.8570	0.4779	0.0791
20.0000	0.8770	0.4429	0.0761
21.0000	0.8690	0.4547	0.0821
22.0000	0.8970	0.3978	0.0781
23.0000	0.8810	0.4228	0.0761
24.0000	0.8870	0.4051	0.0771
25.0000	0.8810	0.3992	0.0771
26.0000	0.8950	0.3887	0.0781
27.0000	0.8920	0.3927	0.0791
28.0000	0.8900	0.3857	0.0791
29.0000	0.8890	0.3985	0.0781
30.0000	0.8870	0.4005	0.0791
31.0000	0.9010	0.3527	0.0761
32.0000	0.8780	0.4426	0.0811
33.0000	0.8830	0.3954	0.0781
34.0000	0.9110	0.3712	0.0771
35.0000	0.9020	0.3201	0.0791
36.0000	0.8890	0.3810	0.0841
37.0000	0.9170	0.3329	0.0811
38.0000	0.9080	0.3606	0.0791
39.0000	0.9060	0.3277	0.0771
40.0000	0.8960	0.3822	0.0811
41.0000	0.9090	0.3092	0.0771
42.0000	0.9140	0.3187	0.0801
