current_epoch	train_acc	train_loss	epoch_train_time
37.0000	0.9684	0.0951	57.4558
38.0000	0.9675	0.0959	57.6408
39.0000	0.9651	0.1027	57.4035
40.0000	0.9653	0.0981	57.3937
41.0000	0.9655	0.0965	57.4368
42.0000	0.9697	0.0911	57.6210
43.0000	0.9677	0.0931	57.4034
44.0000	0.9673	0.0948	57.3906
45.0000	0.9680	0.0925	57.4416
46.0000	0.9670	0.0955	57.5858
47.0000	0.9673	0.0934	57.3957
48.0000	0.9703	0.0864	57.3710
49.0000	0.9696	0.0870	57.4182
50.0000	0.9692	0.0871	57.5650
51.0000	0.9699	0.0855	57.3779
52.0000	0.9697	0.0867	57.3525
53.0000	0.9701	0.0883	57.4077
54.0000	0.9732	0.0790	57.5412
55.0000	0.9709	0.0829	57.3755
56.0000	0.9715	0.0835	57.3385
57.0000	0.9696	0.0867	57.3757
58.0000	0.9720	0.0785	57.5432
59.0000	0.9711	0.0838	57.3522
60.0000	0.9711	0.0852	57.3466
61.0000	0.9713	0.0829	57.3417
62.0000	0.9716	0.0806	57.5077
63.0000	0.9747	0.0740	57.3269
64.0000	0.9714	0.0839	57.3155
65.0000	0.9717	0.0817	57.3212
66.0000	0.9749	0.0740	57.5111
67.0000	0.9739	0.0758	57.3052
68.0000	0.9717	0.0816	57.3180
69.0000	0.9741	0.0761	57.3235
70.0000	0.9708	0.0834	57.4865
71.0000	0.9731	0.0776	57.3077
72.0000	0.9743	0.0757	57.2801
73.0000	0.9735	0.0765	57.2896
74.0000	0.9741	0.0765	57.5088
75.0000	0.9764	0.0689	57.2746
76.0000	0.9719	0.0816	57.2432
77.0000	0.9746	0.0743	57.3514
78.0000	0.9735	0.0776	57.4415
79.0000	0.9763	0.0716	57.2455
80.0000	0.9740	0.0746	57.2637
81.0000	0.9725	0.0821	57.2589
82.0000	0.9763	0.0691	57.4344
83.0000	0.9751	0.0707	57.2469
84.0000	0.9771	0.0689	57.2358
85.0000	0.9748	0.0746	57.2533
86.0000	0.9721	0.0787	57.4201
87.0000	0.9760	0.0704	57.2580
88.0000	0.9756	0.0690	57.2380
89.0000	0.9733	0.0771	57.2332
90.0000	0.9739	0.0739	57.4015
91.0000	0.9794	0.0620	57.2268
92.0000	0.9768	0.0676	57.2079
93.0000	0.9715	0.0814	57.2275
94.0000	0.9769	0.0695	57.4032
95.0000	0.9765	0.0681	57.2171
96.0000	0.9768	0.0675	57.2155
97.0000	0.9757	0.0703	57.2131
98.0000	0.9787	0.0633	57.3405
99.0000	0.9727	0.0774	57.2207
