current_epoch	train_acc	train_loss	epoch_train_time
2.0000	0.2064	2.1215	55.1322
3.0000	0.2216	2.0861	55.0876
0.0000	0.1303	2.2673	49.8467
1.0000	0.1759	2.1516	50.3239
0.0000	0.1226	2.2775	50.6296
2.0000	0.2267	2.0556	50.6708
1.0000	0.1753	2.1729	50.4490
3.0000	0.2356	2.0179	50.4204
2.0000	0.2261	2.0634	50.4728
4.0000	0.2495	1.9932	50.3612
3.0000	0.2404	2.0070	50.4595
5.0000	0.2599	1.9666	50.5041
0.0000	0.1309	2.2490	52.1384
0.0000	0.1359	2.2673	52.2236
4.0000	0.2570	1.9782	50.6042
6.0000	0.2737	1.9388	51.1802
1.0000	0.2085	2.1259	51.9647
1.0000	0.1974	2.1417	52.0679
5.0000	0.2667	1.9502	50.5812
7.0000	0.2838	1.9099	50.1095
2.0000	0.2274	2.0361	51.9406
2.0000	0.2323	2.0387	52.0854
6.0000	0.2808	1.9245	50.5976
8.0000	0.2976	1.8799	50.1682
3.0000	0.2423	2.0063	51.9727
3.0000	0.2469	2.0044	51.8608
7.0000	0.2891	1.9006	50.5447
9.0000	0.3070	1.8466	50.1261
4.0000	0.2519	1.9840	51.8641
4.0000	0.2584	1.9767	51.9605
8.0000	0.2973	1.8779	50.5821
0.0000	0.1254	2.2761	57.4809
10.0000	0.3203	1.8149	50.0508
5.0000	0.2643	1.9597	51.9347
5.0000	0.2713	1.9464	51.9116
9.0000	0.3053	1.8537	50.5644
1.0000	0.1812	2.1575	56.4988
11.0000	0.3250	1.7886	50.2256
6.0000	0.2714	1.9336	51.8542
6.0000	0.2841	1.9162	51.8120
10.0000	0.3094	1.8316	50.6281
12.0000	0.3359	1.7649	50.3687
2.0000	0.2311	2.0429	56.7127
7.0000	0.2844	1.9075	51.8716
11.0000	0.3146	1.8093	50.5557
7.0000	0.2940	1.8844	51.9960
13.0000	0.3422	1.7462	50.4557
3.0000	0.2452	1.9981	56.6218
12.0000	0.3258	1.7885	50.6280
8.0000	0.2893	1.8822	51.9942
8.0000	0.3041	1.8547	51.9849
14.0000	0.3499	1.7292	50.6544
4.0000	0.2611	1.9624	56.7476
13.0000	0.3332	1.7690	50.6569
9.0000	0.3019	1.8560	51.7981
9.0000	0.3131	1.8263	51.8125
15.0000	0.3533	1.7162	50.5036
5.0000	0.2734	1.9258	56.8283
14.0000	0.3376	1.7512	50.6107
10.0000	0.3130	1.8292	51.9024
10.0000	0.3207	1.8007	51.9090
16.0000	0.3611	1.7020	50.7433
6.0000	0.2848	1.8948	56.8913
15.0000	0.3469	1.7368	50.5763
11.0000	0.3220	1.8041	52.0249
11.0000	0.3301	1.7784	51.9219
17.0000	0.3655	1.6911	50.5586
7.0000	0.2958	1.8643	56.9319
16.0000	0.3515	1.7234	50.6007
12.0000	0.3332	1.7796	51.8684
12.0000	0.3361	1.7578	51.9481
18.0000	0.3698	1.6760	50.5730
17.0000	0.3543	1.7094	50.6736
8.0000	0.3020	1.8348	56.7951
13.0000	0.3382	1.7595	51.9053
13.0000	0.3423	1.7415	51.9426
19.0000	0.3754	1.6628	50.3226
18.0000	0.3591	1.6972	50.6111
14.0000	0.3455	1.7415	51.9307
9.0000	0.3110	1.8095	56.5268
14.0000	0.3501	1.7275	51.8993
20.0000	0.3806	1.6512	50.6731
19.0000	0.3644	1.6839	50.5116
15.0000	0.3527	1.7219	51.8812
15.0000	0.3536	1.7125	51.9210
21.0000	0.3841	1.6409	50.7685
10.0000	0.3173	1.7902	56.7421
20.0000	0.3669	1.6721	50.5222
16.0000	0.3594	1.7084	51.8963
16.0000	0.3605	1.6989	51.9091
22.0000	0.3910	1.6273	50.9811
11.0000	0.3258	1.7766	56.6828
21.0000	0.3717	1.6589	50.5047
17.0000	0.3648	1.6922	51.8635
23.0000	0.3932	1.6170	50.5180
17.0000	0.3662	1.6862	51.9705
