current_epoch	train_acc	train_loss	epoch_train_time
80.0000	0.5509	1.2522	55.0196
81.0000	0.5545	1.2430	55.0179
82.0000	0.5528	1.2451	55.1372
83.0000	0.5579	1.2390	55.1446
84.0000	0.5586	1.2297	55.1220
85.0000	0.5585	1.2313	55.0658
86.0000	0.5649	1.2236	55.0679
87.0000	0.5643	1.2179	55.0206
88.0000	0.5673	1.2150	54.9750
89.0000	0.5673	1.2090	55.0439
90.0000	0.5690	1.2068	55.0166
91.0000	0.5723	1.2005	55.0587
92.0000	0.5732	1.1965	55.0464
93.0000	0.5738	1.1929	55.0418
94.0000	0.5772	1.1853	55.0978
95.0000	0.5775	1.1848	55.0013
96.0000	0.5802	1.1797	54.9775
97.0000	0.5806	1.1781	55.0100
98.0000	0.5840	1.1696	54.9923
99.0000	0.5846	1.1676	55.0424
0.0000	0.1111	2.2984	51.0588
0.0000	0.0997	2.2939	52.1765
0.0000	0.1140	2.3002	52.0804
0.0000	0.1276	2.2964	50.0728
0.0000	0.1410	2.2950	54.8817
1.0000	0.1178	2.2853	50.4522
1.0000	0.1581	2.2415	52.6584
1.0000	0.1373	2.2768	52.6614
1.0000	0.1528	2.2491	49.9743
1.0000	0.1628	2.2503	53.8111
2.0000	0.1833	2.2245	50.5226
2.0000	0.2013	2.1505	49.7834
2.0000	0.2114	2.1356	52.7891
2.0000	0.1589	2.1845	52.7877
2.0000	0.1956	2.1501	53.7636
3.0000	0.2071	2.1253	50.4815
3.0000	0.2185	2.0936	49.7719
3.0000	0.2046	2.1131	52.2717
3.0000	0.2234	2.0880	52.3341
3.0000	0.2093	2.1000	55.2281
4.0000	0.2224	2.0815	50.5393
4.0000	0.2339	2.0662	49.9660
4.0000	0.2162	2.0882	52.2006
4.0000	0.2374	2.0630	52.2337
4.0000	0.2227	2.0811	54.3126
5.0000	0.2442	2.0394	49.9027
5.0000	0.2363	2.0530	50.7087
5.0000	0.2297	2.0650	52.6631
5.0000	0.2483	2.0380	52.7451
5.0000	0.2339	2.0587	53.5486
6.0000	0.2546	2.0124	49.7230
6.0000	0.2458	2.0234	51.1599
6.0000	0.2611	2.0112	52.5419
6.0000	0.2413	2.0365	52.7260
6.0000	0.2435	2.0330	54.1899
7.0000	0.2628	1.9847	49.8956
7.0000	0.2574	1.9952	50.5233
7.0000	0.2725	1.9839	52.4430
7.0000	0.2535	2.0041	52.4203
7.0000	0.2564	2.0075	53.3851
8.0000	0.2731	1.9574	49.9261
8.0000	0.2688	1.9681	50.6346
8.0000	0.2618	1.9754	52.5507
8.0000	0.2823	1.9557	52.5746
8.0000	0.2645	1.9816	53.5416
9.0000	0.2821	1.9323	49.8067
9.0000	0.2783	1.9424	50.8193
9.0000	0.2931	1.9273	52.4176
9.0000	0.2641	1.9483	52.7442
9.0000	0.2754	1.9542	53.4129
10.0000	0.2917	1.9069	49.8629
10.0000	0.2889	1.9178	50.6532
10.0000	0.3018	1.8988	52.4736
10.0000	0.2754	1.9235	52.3337
10.0000	0.2866	1.9241	53.3940
11.0000	0.2989	1.8843	49.9308
11.0000	0.2963	1.8935	50.6633
11.0000	0.2847	1.9010	52.2957
11.0000	0.3055	1.8752	52.5964
11.0000	0.2962	1.8955	53.5347
12.0000	0.3057	1.8613	49.9586
12.0000	0.3014	1.8729	50.7233
12.0000	0.2926	1.8798	52.4925
12.0000	0.3126	1.8535	52.6469
13.0000	0.3115	1.8415	49.7561
12.0000	0.3028	1.8703	52.9653
13.0000	0.3090	1.8537	50.7264
13.0000	0.3029	1.8616	52.3635
13.0000	0.3177	1.8358	52.0996
14.0000	0.3211	1.8221	49.9483
13.0000	0.3087	1.8487	53.1249
14.0000	0.3153	1.8400	50.6444
14.0000	0.3230	1.8202	52.4305
14.0000	0.3087	1.8459	52.5882
15.0000	0.3285	1.8038	49.8342
14.0000	0.3152	1.8341	53.0868
15.0000	0.3222	1.8203	50.8124
15.0000	0.3116	1.8345	52.5574
15.0000	0.3276	1.8069	52.7519
16.0000	0.3302	1.7925	49.7953
16.0000	0.3266	1.8077	50.6034
15.0000	0.3221	1.8155	53.0244
16.0000	0.3195	1.8216	52.7265
16.0000	0.3330	1.7936	52.8314
17.0000	0.3373	1.7759	49.8020
17.0000	0.3324	1.7935	50.7518
16.0000	0.3278	1.8005	52.9944
17.0000	0.3238	1.8103	52.4093
17.0000	0.3375	1.7805	52.3176
18.0000	0.3434	1.7642	49.8344
18.0000	0.3359	1.7816	50.5758
17.0000	0.3349	1.7859	53.0820
18.0000	0.3310	1.7984	52.4506
18.0000	0.3414	1.7663	52.6254
19.0000	0.3482	1.7515	49.7477
19.0000	0.3428	1.7693	50.8166
18.0000	0.3394	1.7720	53.5796
19.0000	0.3465	1.7521	52.1679
19.0000	0.3359	1.7864	52.6003
20.0000	0.3511	1.7380	49.8141
20.0000	0.3478	1.7558	50.5690
19.0000	0.3445	1.7592	53.9805
20.0000	0.3528	1.7394	52.3299
21.0000	0.3560	1.7263	49.9391
20.0000	0.3380	1.7741	52.5450
21.0000	0.3495	1.7432	50.6710
20.0000	0.3494	1.7455	53.5487
22.0000	0.3617	1.7112	49.7897
21.0000	0.3440	1.7620	51.9337
21.0000	0.3570	1.7277	52.4442
22.0000	0.3573	1.7313	50.5634
21.0000	0.3561	1.7312	53.4782
23.0000	0.3678	1.7020	49.8392
22.0000	0.3523	1.7458	52.4926
22.0000	0.3662	1.7107	52.7277
23.0000	0.3615	1.7197	50.6489
22.0000	0.3622	1.7190	53.8355
24.0000	0.3727	1.6869	49.8650
23.0000	0.3702	1.7008	52.3495
23.0000	0.3570	1.7337	52.6471
24.0000	0.3653	1.7113	50.4839
23.0000	0.3701	1.7081	53.0612
25.0000	0.3755	1.6782	49.8534
24.0000	0.3743	1.6860	52.3732
24.0000	0.3613	1.7192	52.5368
25.0000	0.3670	1.7026	50.5642
24.0000	0.3734	1.6937	54.1426
26.0000	0.3816	1.6673	49.8664
25.0000	0.3722	1.7015	52.0203
25.0000	0.3813	1.6743	52.1903
26.0000	0.3743	1.6880	50.5600
25.0000	0.3795	1.6805	53.9926
27.0000	0.3867	1.6542	49.7729
26.0000	0.3726	1.6930	52.4738
26.0000	0.3867	1.6622	52.7474
27.0000	0.3771	1.6787	50.7151
28.0000	0.3926	1.6472	49.9500
26.0000	0.3846	1.6691	54.2841
27.0000	0.3934	1.6465	52.0883
27.0000	0.3799	1.6778	52.5835
28.0000	0.3802	1.6690	50.6099
29.0000	0.3988	1.6337	49.7836
27.0000	0.3875	1.6595	55.0346
29.0000	0.3854	1.6604	50.6174
28.0000	0.3954	1.6419	52.3222
28.0000	0.3853	1.6641	52.3594
30.0000	0.3996	1.6295	49.8611
28.0000	0.3920	1.6473	56.1523
30.0000	0.3926	1.6474	50.5513
29.0000	0.3989	1.6316	52.3037
29.0000	0.3898	1.6501	52.0851
31.0000	0.4044	1.6162	49.8121
29.0000	0.3971	1.6334	54.9016
31.0000	0.3946	1.6422	50.7284
30.0000	0.3981	1.6385	52.3482
30.0000	0.4050	1.6207	52.6375
32.0000	0.4072	1.6098	49.7927
32.0000	0.3995	1.6297	50.7400
30.0000	0.4017	1.6274	56.1377
31.0000	0.4075	1.6187	52.2250
31.0000	0.4109	1.6071	51.9682
33.0000	0.4130	1.5984	49.7052
33.0000	0.4022	1.6191	50.7283
31.0000	0.4038	1.6196	54.8233
32.0000	0.4159	1.5967	52.3057
32.0000	0.4073	1.6146	52.5512
34.0000	0.4173	1.5893	49.9397
34.0000	0.4064	1.6093	50.6888
33.0000	0.4191	1.5867	52.1289
33.0000	0.4119	1.6015	51.9736
32.0000	0.4086	1.6132	54.4730
35.0000	0.4188	1.5823	49.8051
35.0000	0.4112	1.6023	50.7648
34.0000	0.4234	1.5754	52.5982
34.0000	0.4190	1.5894	52.5267
33.0000	0.4135	1.5960	53.0399
36.0000	0.4210	1.5747	49.7488
36.0000	0.4153	1.5873	50.8546
35.0000	0.4271	1.5673	52.3185
35.0000	0.4236	1.5771	52.7190
34.0000	0.4166	1.5925	52.9989
37.0000	0.4263	1.5670	49.7850
37.0000	0.4197	1.5810	50.6898
36.0000	0.4316	1.5572	52.4156
36.0000	0.4263	1.5732	52.1314
35.0000	0.4202	1.5779	53.1808
38.0000	0.4293	1.5591	49.8107
38.0000	0.4243	1.5692	50.6542
37.0000	0.4306	1.5620	52.3200
37.0000	0.4370	1.5459	52.5458
36.0000	0.4211	1.5775	53.4490
39.0000	0.4334	1.5511	49.7588
39.0000	0.4272	1.5622	50.7374
38.0000	0.4346	1.5523	52.5091
38.0000	0.4412	1.5359	52.6183
40.0000	0.4385	1.5424	49.8318
37.0000	0.4281	1.5626	53.1661
40.0000	0.4320	1.5538	50.7466
39.0000	0.4439	1.5245	52.0997
39.0000	0.4356	1.5476	52.3712
41.0000	0.4382	1.5357	49.8630
38.0000	0.4323	1.5534	52.9925
41.0000	0.4371	1.5457	50.6564
42.0000	0.4448	1.5264	49.8492
40.0000	0.4389	1.5377	52.4178
40.0000	0.4464	1.5201	52.4689
39.0000	0.4350	1.5485	56.3081
42.0000	0.4400	1.5379	50.5914
43.0000	0.4458	1.5187	49.7858
41.0000	0.4431	1.5284	52.6487
41.0000	0.4497	1.5159	52.7508
40.0000	0.4336	1.5414	55.9641
43.0000	0.4408	1.5303	50.7667
44.0000	0.4482	1.5126	49.8642
42.0000	0.4446	1.5234	52.6948
42.0000	0.4539	1.5033	52.6178
41.0000	0.4383	1.5349	52.9549
44.0000	0.4445	1.5177	50.5540
45.0000	0.4523	1.5027	49.7564
43.0000	0.4497	1.5150	52.3935
43.0000	0.4558	1.4965	52.3806
42.0000	0.4422	1.5277	53.1680
45.0000	0.4498	1.5108	50.7053
46.0000	0.4524	1.5006	49.8322
44.0000	0.4584	1.4867	52.3965
44.0000	0.4512	1.5065	52.4058
43.0000	0.4444	1.5214	53.8711
46.0000	0.4512	1.5079	50.6249
47.0000	0.4582	1.4906	49.8819
45.0000	0.4640	1.4797	52.7401
45.0000	0.4538	1.5035	52.7425
44.0000	0.4489	1.5169	53.1739
47.0000	0.4536	1.4989	50.7099
48.0000	0.4618	1.4832	49.7955
46.0000	0.4591	1.4899	52.6493
46.0000	0.4652	1.4745	52.7148
45.0000	0.4537	1.5072	53.2291
48.0000	0.4544	1.4952	50.7466
49.0000	0.4617	1.4775	49.7678
47.0000	0.4722	1.4622	52.4111
47.0000	0.4634	1.4863	52.6056
46.0000	0.4534	1.5017	53.0559
49.0000	0.4592	1.4870	50.7033
50.0000	0.4661	1.4738	49.8310
48.0000	0.4741	1.4533	52.4748
48.0000	0.4632	1.4804	52.6503
50.0000	0.4638	1.4790	50.5179
47.0000	0.4555	1.4971	53.0902
51.0000	0.4671	1.4695	49.9525
49.0000	0.4678	1.4677	52.1924
49.0000	0.4750	1.4496	52.6442
51.0000	0.4659	1.4738	50.8013
48.0000	0.4591	1.4892	53.2524
52.0000	0.4715	1.4605	49.7859
50.0000	0.4722	1.4623	52.5495
50.0000	0.4798	1.4454	52.5863
52.0000	0.4673	1.4659	50.6527
49.0000	0.4602	1.4814	53.3009
53.0000	0.4731	1.4536	49.7596
51.0000	0.4821	1.4336	52.2154
51.0000	0.4756	1.4523	52.4366
53.0000	0.4681	1.4645	50.7115
54.0000	0.4776	1.4468	49.8421
50.0000	0.4643	1.4760	53.5673
52.0000	0.4872	1.4245	52.3678
52.0000	0.4766	1.4449	52.4849
54.0000	0.4723	1.4587	50.6379
55.0000	0.4775	1.4418	49.7763
51.0000	0.4682	1.4721	53.3469
53.0000	0.4824	1.4369	52.5209
53.0000	0.4891	1.4122	52.6743
55.0000	0.4734	1.4508	50.7814
56.0000	0.4829	1.4342	49.7973
52.0000	0.4696	1.4622	53.0025
54.0000	0.4841	1.4329	52.6475
54.0000	0.4921	1.4062	52.7939
56.0000	0.4776	1.4450	50.6428
57.0000	0.4828	1.4294	49.7525
53.0000	0.4751	1.4552	53.2386
55.0000	0.4954	1.4017	52.2355
55.0000	0.4854	1.4271	52.5229
57.0000	0.4803	1.4374	50.6850
58.0000	0.4853	1.4280	49.8195
54.0000	0.4735	1.4489	53.0981
56.0000	0.4966	1.3950	52.4221
56.0000	0.4898	1.4136	52.4615
58.0000	0.4841	1.4327	50.6189
59.0000	0.4901	1.4180	49.7369
55.0000	0.4785	1.4453	53.1690
59.0000	0.4861	1.4278	50.6507
57.0000	0.4902	1.4129	52.1468
57.0000	0.5023	1.3858	52.7633
60.0000	0.4921	1.4107	49.8324
56.0000	0.4822	1.4348	55.4935
60.0000	0.4874	1.4244	50.6679
58.0000	0.4972	1.4001	52.2644
61.0000	0.4938	1.4079	49.7767
58.0000	0.5039	1.3812	52.1430
57.0000	0.4836	1.4306	57.1180
61.0000	0.4856	1.4220	50.6651
62.0000	0.4951	1.4006	49.8380
59.0000	0.5018	1.3890	52.3405
59.0000	0.5050	1.3761	52.0669
58.0000	0.4858	1.4245	56.8155
62.0000	0.4927	1.4116	50.5359
63.0000	0.4993	1.3937	49.7393
60.0000	0.5062	1.3698	52.3945
60.0000	0.5021	1.3878	52.6498
59.0000	0.4882	1.4162	56.9116
63.0000	0.4913	1.4094	50.7007
64.0000	0.5026	1.3881	49.8369
61.0000	0.5057	1.3773	52.0577
61.0000	0.5120	1.3575	52.4885
65.0000	0.5072	1.3821	49.8260
60.0000	0.4907	1.4123	54.4824
64.0000	0.4927	1.4029	50.5960
62.0000	0.5091	1.3706	52.2201
62.0000	0.5122	1.3567	52.5304
66.0000	0.5054	1.3776	49.8862
65.0000	0.4971	1.3979	50.5363
61.0000	0.4911	1.4059	53.5641
63.0000	0.5099	1.3649	52.0843
63.0000	0.5196	1.3473	51.9395
67.0000	0.5107	1.3693	49.7387
66.0000	0.4996	1.3931	50.5459
62.0000	0.4952	1.4008	53.7269
64.0000	0.5128	1.3582	52.3206
64.0000	0.5190	1.3418	52.1198
68.0000	0.5119	1.3623	49.7833
67.0000	0.5008	1.3870	50.6077
63.0000	0.4974	1.3951	53.7936
65.0000	0.5154	1.3512	52.1166
65.0000	0.5202	1.3415	52.4083
69.0000	0.5158	1.3541	49.8230
68.0000	0.5016	1.3863	50.5783
64.0000	0.5025	1.3859	53.9713
66.0000	0.5201	1.3405	52.4472
66.0000	0.5242	1.3287	52.3658
70.0000	0.5167	1.3555	49.8535
69.0000	0.5063	1.3749	50.6342
65.0000	0.5010	1.3812	53.3004
67.0000	0.5225	1.3257	52.2876
67.0000	0.5230	1.3349	52.7349
71.0000	0.5159	1.3529	49.8153
70.0000	0.5058	1.3723	50.4364
66.0000	0.5030	1.3790	54.1081
68.0000	0.5302	1.3192	52.4444
68.0000	0.5240	1.3322	52.5328
72.0000	0.5216	1.3392	49.8139
71.0000	0.5116	1.3629	50.7575
69.0000	0.5276	1.3228	52.2085
69.0000	0.5307	1.3161	52.5878
67.0000	0.5084	1.3660	53.5666
73.0000	0.5223	1.3345	49.8782
72.0000	0.5125	1.3562	50.6051
70.0000	0.5300	1.3140	52.4803
70.0000	0.5300	1.3114	52.5591
68.0000	0.5103	1.3624	53.6250
74.0000	0.5227	1.3326	49.8330
73.0000	0.5117	1.3561	50.7076
71.0000	0.5317	1.3050	52.1448
71.0000	0.5331	1.3093	52.4317
69.0000	0.5149	1.3535	53.2606
75.0000	0.5258	1.3263	49.7775
74.0000	0.5170	1.3464	50.5779
72.0000	0.5348	1.3013	52.5229
72.0000	0.5363	1.3016	52.6779
70.0000	0.5157	1.3522	53.0171
76.0000	0.5284	1.3223	49.8472
75.0000	0.5203	1.3428	50.6986
73.0000	0.5359	1.2972	52.0537
73.0000	0.5356	1.2970	52.7022
71.0000	0.5173	1.3429	56.0969
77.0000	0.5303	1.3174	49.7801
76.0000	0.5231	1.3347	50.5954
74.0000	0.5400	1.2883	52.3236
74.0000	0.5346	1.2950	52.1014
78.0000	0.5319	1.3097	49.9235
72.0000	0.5190	1.3420	56.7310
77.0000	0.5248	1.3296	50.6398
75.0000	0.5444	1.2815	52.5017
75.0000	0.5395	1.2855	52.2945
79.0000	0.5346	1.3021	49.7649
73.0000	0.5191	1.3351	56.3186
78.0000	0.5261	1.3268	50.6030
76.0000	0.5437	1.2799	52.6052
76.0000	0.5402	1.2834	52.7330
